id1,id2
120420501,21302134321
112400011,20902120636
110456725,20604112611
112559335,21302134435
114270203,21005124505
112091267,21302134111
112998859,20803118304
111713159,21302134504
113496939,21301133610
115974235,21205131924
116135507,20601110513
107502919,21205132019
111275407,21001122960
112011195,21001122910
112181271,20901120339
119268663,21001122918
111791951,20801116907
115998459,20902120631
111931987,20603111305
112216655,21302134105
110465229,20603111319
118668087,21301133027
111580523,21304135507
110666541,21001122602
111030811,20703116317
112750259,20902120503
120946470,20702116029
112707787,20604112227
112263455,21304136024
114907379,21301133703
120900617,20604112120
111621859,20802117401
111416199,21305136708
120836905,20603111412
112480019,21301133537
112619695,21301134027
112927235,20604111806
114161227,20803118303
110245537,20902120734
112517519,20901119803
112457119,20801117320
111632631,21304136024
112611187,20604112113
112203343,21304136005
107565048,21302134212
115855667,20803118907
115589763,20901119618
119966269,20701115104
111590287,20604112227
112192479,21304136010
109441061,21104127008
112038087,20803118843
111865091,21302134612
110923711,21302134613
111618411,20901120339
112838807,21304135512
114368815,21301132917
118147131,21003123718
111657699,21301133007
111572635,21001122958
113146943,20703116433
113897483,20607114210
111921415,20801117231
112248703,21301133507
116174635,20803119314
118649163,20702115742
116665775,20802117553
111597127,20604111812
115265875,21301133209
118809679,20803118305
118360527,21303135225
111740863,20604111806
110875627,21304135509
111034079,20604111813
118849207,21301133216
109088046,21305136706
110763155,20803118845
111953563,21304136011
118485103,20702115609
112672659,21302134124
112083375,20605112833
112403715,20803119028
112772043,20801117005
112152867,21304135502
113862835,21304135449
120953346,20902120736
111592775,20904121602
117194751,21103126619
112393703,21205131927
111157175,21305136825
111945007,21205132303
112564671,20701115325
112395999,20901119605
112808663,20605112936
113925363,20703116118
111045095,20803119010
111802615,21301133309
111894267,20703116517
114049167,20803119009
111249399,21305136727
112362475,20804119433
112734439,21302134115
120882313,21301133408
113175299,21001122940
111702331,20702115908
113236299,20604112220
117105191,21303134809
112107007,20601110545
113177695,20603111323
116823991,21205132705
118717895,21303134710
120977650,21305136411
111838087,21205132634
112722335,21205132403
120984914,20901119606
111870515,21104126910
111980431,21301133844
115727643,20703116116
112780367,20801116809
113321035,20901120345
113493795,20604112209
112306819,20802117424
114046911,21301133008
110475805,20702115715
113609003,20605113344
116108927,21001122602
113128623,20701114607
114949499,21205132609
117356195,20904121702
107453838,20604112208
113418411,20604112601
118457951,20604112108
113182879,21103126816
115822115,20606113719
113697439,21303134801
111165227,21303134901
115624967,20703116114
114724791,21301133414
111200771,21302134628
117242123,21304135439
119909225,21302134312
111754983,21304136024
116503087,20604112215
110259581,20604112231
112282983,20901120227
114099823,20604112505
115765663,20701115021
120955666,20703116402
111595087,21303134707
112902503,20804119544
111062099,20604111914
115675459,21301133401
112477367,21104127215
110010777,20604111803
112812915,20901120325
111638119,20604111805
111972383,20901119922
110724985,20802117445
112498351,21205132321
106954580,20801116815
111868527,21301133844
118756615,21301133025
110248073,20604112621
111651047,21301133224
118780531,20604112218
112736979,21302134416
114539839,21303134901
111309843,21301133046
118965667,20603111416
112540939,20703116723
115165987,20605112901
120933009,20703116420
110454765,20607114208
111333147,21302134607
111927943,21302134601
111787587,21304135512
116271475,20604111805
112487687,20602111018
112580987,21304135449
113066643,20803118505
111534387,20604112621
119169967,20904121711
120949914,20901119702
113095591,21303134716
115650727,20703116317
119377415,20601110844
112656103,20604112212
115597379,21301133428
116797991,21301133329
120713841,21301133224
114158883,20902120734
112803855,21301133020
120913225,21104127013
111994995,20701114616
111783423,20702115831
112326587,21303135011
117071471,21001122917
120166657,20803118835
116462211,20802117607
116556059,21302134119
118940075,20901120327
114848783,20603111617
120080545,21205132308
112109723,20605113209
114722355,20703116409
115725791,20802118223
109152586,21305136416
111776855,21104126919
114044907,20803119012
115681575,21104127208
118794627,21305136757
113959783,20607114502
115170671,20601110512
111640451,20703116317
113922963,20803118917
120751525,20702115731
115652663,21102126104
115746751,20803119120
112352319,21304135422
116492967,21301133429
119088171,20702116001
111686855,21305136718
115509851,20901120227
119430911,20604112608
112048811,20803118525
112507487,21301134042
111800807,21304135512
112304267,20801116826
116907323,20802117915
107270604,20701114730
111739059,21304135538
112196551,20702116002
113077415,20701115032
116419531,20703116122
112670859,20604112207
120377401,21301133804
110682977,20604111719
115891543,21301132908
118976199,20902120724
111445243,21302134505
118839667,20904121709
114136867,20801117333
114181519,21205132030
113194811,20602111116
112873899,20701115318
113541271,21301133027
115425319,20901119704
115748659,21303135115
111663539,21001122904
115213499,20702115931
115800943,21204131311
112531219,21304136003
112576767,20801116830
113724935,20802117448
112214831,20604111810
112424855,21305136827
112654299,20703116138
116933747,20601110860
111350899,21304135418
118763143,21104127033
110986955,20803118819
111727699,21302134320
115795747,21301134006
119730103,21305136409
111961651,21102126210
111578779,20604112213
112639031,20801117334
112795267,20802118005
119310311,21305136411
115379967,21305136310
118358787,21205132114
118694943,20703116205
120633285,21205132720
120987098,20902120621
111840831,20902120736
117304251,21302134248
119024663,20901120230
116793915,21301133106
110532885,20803118617
111724783,20901119740
112852179,21205132009
120727177,20901119810
111863371,21102126201
117040583,21302134205
112495099,20604111731
118065423,21301133437
117395855,20604111707
117815527,21305136818
114171831,20903121406
111773871,21301133431
112279603,20605113031
112074579,20701115138
112994819,21301132805
116327363,20803118628
113488423,20803119007
113623039,20703116409
114393315,21204130922
118529603,20803119318
113243383,20801117329
111194767,21303134828
112932663,21104127111
116245799,20901119705
120975970,20604112220
110988707,20901119742
111197835,20802118207
111947927,20901119905
112289175,21304135420
114608939,20603111438
117068807,21301134024
111654755,20801116825
113131327,20607114101
117951459,21301133105
111753011,21104127219
112678187,20604111907
113597311,20702115736
108080496,20604112216
112034547,21303135119
113360731,20801117314
118766703,21302134248
112579327,20803118803
113262023,20601110506
117239031,20703116210
112997071,20702115812
113857795,20803118321
113239751,20802118007
114326799,20803118524
116524839,20803119332
111575543,20803119311
110477953,21205132619
112459643,20605113337
112797151,20605113343
113708179,20604112609
113789859,21304135508
119638239,21301133601
112063443,20902120726
118861667,20703116312
107517791,20702115849
112443191,20703116120
113251383,20604112203
118726599,21302134225
119622495,21302134121
112583663,20604112212
114572659,20901119728
110881639,20901119618
111653135,21205132416
116243347,20604111812
114701127,20801117034
115529559,21204131326
118393415,21305136411
119077419,20604112608
114735035,21301134042
116515335,20702115610
110615333,21102126138
113325287,20801116815
113595707,20701115001
113933987,20604112609
114088195,20902120855
113443491,20803118920
115549463,20702115934
115593095,20803118512
116749759,21302134241
121007638,21301133236
112120759,21102126101
112824059,21301133311
113335387,20802117907
113480987,20605113334
115689411,20703116415
117160439,21304135438
120869993,20602111013
111414607,20803118840
112009603,21305136436
114553555,20703116520
117056119,20605113009
111497163,20604111810
112194963,20604112209
112788791,20703116131
112911047,21301133836
118676847,21102126133
113670455,21302134626
116275235,20902120501
116751359,20803118928
113201127,20801117026
112245299,20803118832
112365379,21303135118
112834771,21304135446
116123419,21302134622
119698487,20703116414
111173803,21303135125
112462763,21205132616
114592703,20802117909
118859315,21305136411
117176791,20604112229
109345911,20604112223
113308927,20801117101
114166263,20802117540
115772919,21304136014
116053843,20602111115
117130279,20802117543
117860111,20604111803
112451399,20703116136
116489187,21301133611
117065535,20902120752
114629555,20902120851
116591319,20703116620
111843363,21205131926
113295683,20803119308
119135643,21305136301
120130597,20901119611
111716179,21301133240
116936143,20601110605
112422967,21205132335
115087215,20601110537
116094819,21204131317
119271375,20803118911
109422476,20703116334
111790423,21302134437
114244103,20703116142
117826683,20803118524
110632805,21301133237
120656025,21003123831
107483915,21305136435
111631111,20701115103
113103067,20702115926
116415407,20602111209
118881159,21302134604
111982911,20801116805
112222787,20901120308
113561159,21005124502
113737035,20601110710
116501571,20703116138
118460055,21104127029
119421883,20605113018
111719823,21301134028
115024995,20607114222
111764855,20604111810
112174527,20803118313
116868535,21205132335
117849395,21001122611
112925731,20601110511
117691867,21302134202
113543307,21204131317
117601387,21204131018
118173867,21301133007
120716317,21001122812
112105511,20702115927
111635147,21301133301
112632735,21205132428
113932495,20605113001
112593459,21301133922
115758363,20603111315
113675627,20803118617
111398127,21102126133
111636639,20703116514
112219419,20801117303
112711171,21204131304
113198675,20803118712
118714311,20803118529
119207235,20901119901
111577191,20604111803
112461287,21102126108
112554363,20801117115
112889243,21102126133
113004835,21302134622
113063715,20702115729
116977027,20902120507
112755815,21204130906
114782871,21205131919
120531409,21205132034
110440785,21003123805
111963427,20604112109
113116159,20801116804
114404347,20801116826
120930217,21305136770
111861906,20605112806
114413663,20603111511
119744403,21301133415
112151407,20601110804
113816935,21205132406
111762943,20702115841
112743363,20603111320
115844079,20604111813
114639039,21304135515
115383495,20803118909
118764899,20604112222
120487581,20603111450
111760723,21304135435
112650727,21205132631
115644815,21001122608
115701619,21205132713
120974530,20904121605
112821563,20604111812
113474379,21205131935
111612355,20701115306
113429831,20901120225
115566331,20702115855
112015967,21003123849
112281315,21304136024
112410011,20803119010
112562107,21001123010
112975747,20605112923
120586085,20803118916
112486263,21304135424
113323863,20803119328
114589687,20603111502
121006214,20702115831
112969847,20801117328
113282327,21205131936
116069575,21003123855
114156287,20603111427
115764043,21205132026
112556763,21301134034
115498539,20604111810
118750087,20802118108
119254983,20604111725
111642283,21302134324
112298207,21001123001
112805763,21304135420
116940563,21003123857
120100797,21305136438
115588359,20802117414
119040531,21303134720
119247755,21205132121
110696009,21303134822
111420135,21305136703
114214755,20607114318
117133275,21305136440
107567550,21205132621
112150011,21301133502
112597951,20903121317
120010033,20802117523
120153829,21305136439
118892379,21204131011
110874239,21302134321
111196447,21205132648
115327707,20702115837
115631007,20604111810
112269707,20803119030
113656351,20902120659
116188023,21103126623
119607855,20601110923
111766363,21104126908
112321103,21301133232
112602151,21302134106
112914639,21205132535
115226763,21303134919
121078978,21302134103
113280951,21302134323
113849135,21302134234
116065771,21003123844
116432703,20901119930
120825357,21001123122
112728895,21305136426
113188215,21301133302
115798627,20604111805
111418771,21301133916
111799443,21104127205
112454967,20901120107
112760431,21205132214
113861207,20801117101
118329923,21205132004
118761447,20604112118
113580011,20802117615
113290683,20803118627
117217939,21304135432
107510906,20601110729
113938567,20802118207
115742203,21205131909
116205847,20803119335
112929779,21204131321
113535447,20901119616
114289607,21301133203
114666711,21302134316
117756403,21001122820
118109191,21301133807
118215367,21205132033
118659347,21003123865
112446107,21001123004
113025787,20602111113
113639919,21302134310
115254711,20901119730
111609979,20605112808
111929899,21205132027
111964895,20803118612
113214719,21301133916
115350719,20604111728
115776799,21301133529
119321411,21302134612
112013915,21205132239
115942591,21103126602
112370651,20603111330
112594947,21301134035
112865935,20801116813
110723665,21205132606
111379691,21301133913
113003035,20901119922
114009803,20603111327
115240283,21305136409
115312795,20703116221
117620643,21301132805
118692263,21303134728
113089795,20702115709
114263391,20901119908
115277919,21205132105
115878135,21302134121
118741307,20606113622
112096451,21302134218
112626199,20604111801
113302615,20901120025
113511615,20702115937
114747479,20702115909
116623771,21305136444
111873015,21205132538
114712559,21305136440
115789419,21304135407
116595251,20702115744
112924427,21301133025
114882955,20901119613
118618767,21305136722
112785059,20701114730
114128971,21301133710
118902799,21302134119
110722369,21001122918
114073463,20802118224
114103015,20803118520
114664427,20902120736
119028251,20801117108
120657549,21003123937
112747623,21301133211
113973351,21301133439
114201075,21003123806
115809227,21103126523
118187559,21001122922
118637627,21003123821
118952383,21003123917
113035927,20901120314
113454455,20702115938
113740647,20605112830
114043615,20603111418
114093611,21302134612
110408277,20607114005
110744845,20902120734
112111795,20903121305
112318587,21205132621
113121391,21303134734
113712139,21003123855
116923431,20803118629
117335399,20607114403
117906383,20901120313
120197337,21305136766
111629511,21303134921
112961871,20607114102
113060763,20701115031
113716139,21302134625
114971167,20604111801
115138795,21302134211
115724111,20901119601
113912175,21205132004
112571047,21001122605
114027631,21302134623
115751323,20902120729
117420187,20803119033
120466701,20901120221
115696963,21301132917
120355545,21205132252
106925302,20902120703
112731575,20606113602
113509451,21301132914
120879177,21003123941
111199511,20801116826
115867739,20803118509
112856479,21303135012
113621007,20702115930
113723679,21301133232
113800567,21301133225
114317951,20902120627
117314215,20902120731
118628663,21301133436
119482371,21302134330
111890819,20605113349
112799815,21205132311
119533307,20701115116
112845699,21305136776
116160103,21005124505
118734227,21301133836
120649541,21003123726
111706651,21301133020
111989851,20604112232
112398271,21301133921
113285671,21305136411
114060779,21205132612
114831051,21205132154
115059547,21305136762
115752595,21301133812
118212667,20901119714
117538835,21205132534
110376717,21302134105
111767743,20803118813
111970627,21301133609
113255451,21301133308
113780079,21304135514
115241799,21301133914
117193231,20902120504
118610095,20802117526
111751051,21302134114
114032647,20602111102
114315099,20801117303
115455235,20903121311
117376939,21304136004
110503125,21104127205
111448207,20605113013
118812523,20902120520
119441431,21301132811
120274053,20901120422
112985975,21301133227
113422343,21302134113
113627887,21205132638
115576023,21001122901
116105043,20604112201
120645537,21205132238
112421743,20601110547
112617271,20803118913
113457647,21205132525
116530607,21301133041
113107287,21305136440
113520599,20802117906
113600227,20801116811
113607763,20605112905
115057627,21304136024
116844707,20601110513
117499911,21301133209
119613383,21205132745
111384671,21003123914
112008219,20901119908
113307707,20604111730
115099539,21301133619
115577983,21102126102
116952155,21303135121
117502587,20803119006
119333499,21302134204
120284609,20802118224
112732839,20801116817
112848211,20702115849
112855267,20801116811
113055719,20604112620
115073619,21103126614
116651519,20604112211
117246551,21305136437
117631687,21302134126
117916171,20902120740
118123023,20605113001
120692641,21205132629
112251123,21301133811
118963387,20904121718
119073799,21301133025
110136585,21302134415
112525895,21301133825
112643559,21301134017
112770839,21301133611
113314591,20901120314
113562675,20602111240
115409743,20702115743
116080959,21302134627
116341543,21303135213
116865375,21003123805
120423565,20601110508
112449091,20803118930
112618495,20702115725
112949479,20607114219
114607111,20801116804
115866539,20601110702
118587695,20604112608
118631159,20803118520
118657815,20803118306
118802139,21301133529
111649071,20802117518
112704291,21205132118
113823715,21205132114
114588467,21304136003
120864317,21103126617
120906905,21005125007
112551067,21102126131
112663719,20605112926
113013471,20605113408
117256659,20901119622
112912635,21302134503
114762739,20801116811
118661851,21303134913
118699195,21205132609
120326165,21303134705
112520051,20606113506
112841251,21304136024
113054535,21205132708
114251843,21205132529
115810519,21204131322
116368667,21104126910
117587531,20602111151
119479887,20602111210
119817523,20901120404
112206139,21205132402
113242199,20604112301
117895019,21305136805
119952925,21003123946
111955903,20603111623
112738955,21302134213
113181343,21205132101
116228599,21205132146
116764575,21005124506
118829943,21205132736
111447035,21303135012
111926771,21205132229
112041479,20605112934
112608075,20703116511
112977903,20901120210
113682375,20701114913
113713923,20701114845
115769299,20902120648
116939391,20601110849
119964369,21302134323
112922195,20703116611
112473843,20901119728
112552267,20702115848
112802691,21301133908
113250219,20803118321
117003443,20901120406
112113079,20601110833
113486895,20702115743
114322059,20803119101
114347567,20901119743
114809427,20604112228
115439067,21302134504
117215115,21102126232
113022635,21204131318
113164539,20607114209
113392907,21301133220
115783715,20604112211
117795443,20601110819
119543151,20901120313
120905749,21001122907
114069907,20901119740
114435359,21005124520
115032775,21304135447
117722875,21304135402
118476515,20606113717
112666043,21001122938
112783455,21104127002
114742299,20803118813
115527347,20703116218
115704295,20702115626
121009238,21302134627
111993259,21205132309
113196611,21301132804
113818479,20701115106
114204107,21104127205
115621575,20604112608
115733087,20601110903
116059627,20607114301
112180131,21001122901
112267023,21205132324
112742223,21104126921
113530351,21301133904
113919087,20701115222
118303487,20606113803
120609085,20605113314
112524547,20604111805
113032447,20803119019
113962659,20606113827
113986203,21205131901
111603047,21301133917
112664911,20901119740
112858439,20702115906
113409479,20801117314
113505483,21103126808
114403215,20604111906
117599507,21102126101
118078135,20703116401
118871415,20902120716
119433547,20901120102
119806175,20902120735
120776381,21301133303
115709924,21303134901
112492259,21304135423
113170883,20801117307
113739519,21102126125
114077031,21301133314
114173539,21303135018
112630575,20601110610
112971503,20605113324
113227111,21301133429
113584575,21104127009
113618651,21204131302
114972731,20803118309
116285743,21301133803
119766407,20604112614
111988731,20801117303
113174131,20902120801
113355571,21303134901
114292891,20702115932
115225171,20803119340
116625823,20702115744
116671579,21205132324
118017071,20604112626
120456121,21303134716
120929097,20901119723
112319871,20702115805
113937079,21301133919
114565267,21001122808
115944015,21301133020
116642763,20702116024
117126699,20902120626
120945354,20801117226
112514591,21304136024
113045755,20601110842
113733467,20802117701
114806411,20901120312
116911879,21305136703
118085431,20604111708
112450291,21301133504
113328391,20803118314
114388487,20702115852
118745447,21103126638
118855131,21301133021
112869875,21301133008
113803795,20904121709
119999361,21305136412
111775575,21301132916
111991803,20702116012
113644539,20605112928
114232971,20901120324
115755375,20801116823
116692755,20901120338
116775427,21104127004
112623907,21301133223
114378903,21204131011
114380739,21301132815
115618475,21001122616
119324736,21204130925
113274791,20702116003
113730827,21302134104
114730335,21204130908
117302271,21205132703
117358775,21305136409
117805963,20603111315
119696319,21303134919
120935177,20604112211
112591651,21301134005
113702371,21103126625
113771995,20604111805
118760359,21205132403
112213099,21104127210
112445023,21102126116
113109871,21003123932
113238515,20803118831
113253819,21304135402
115365967,21301133414
115534927,21103126812
115656343,21301133403
116599767,20701115312
118711399,21303134901
118774667,20901120407
119290539,20901120241
112590571,21301133521
113279439,20607114209
113372795,20605112829
113473091,20602111016
114208439,21001122938
116924715,20605113017
112568611,20701115308
112982879,20702115612
113221883,21205132539
113432715,20802117624
110409561,21301133816
113810615,20702115842
115561223,20703116308
115667135,21303134822
119033967,21301133417
120912153,21104127127
114148963,21305136442
115040303,21302134305
116498915,21301133025
116837307,20803118629
117164867,20802117627
117559319,21205132417
119757663,21301132815
112606911,20703116208
112956099,20603111316
113636983,21103126529
119629031,21205132502
110694949,20801116832
113559375,20701114615
113920227,20607114209
116514275,21205132541
116580603,20904121706
112261687,21302134117
112413699,20606113625
113347371,20902120709
114209607,21301133609
114336299,20702115842
116872247,20602111014
117253835,21204131806
118201091,20801116814
118827355,21204131323
120771265,20902120808
107553780,20605113019
110648617,20904121716
112076275,21102126231
112605535,21305136413
114595867,20602111104
114796963,21302134623
114910363,21303135009
115157055,21305136438
116138247,21204131301
119390199,21205132517
113112859,21302134429
115271991,20802117544
117444851,20701114729
120868945,20702115909
109828041,20803118509
111786543,20802117701
112115571,21301133405
112717603,21205132034
112718767,21204131319
112823015,20607114448
112828351,21204130928
113377091,21102126205
114053087,20703116219
114754935,20801117108
115103427,20604112216
115637075,21205132218
116313811,20802117629
120011429,21301133312
112325547,21301133927
113968959,20901120317
114143235,20605112805
114469591,20603111402
114562335,20604112209
115008119,20901120311
115770775,21104127310
117244183,20901119724
117640247,20703116317
118227119,21104127006
113206559,20703116101
113850511,21302134407
117043979,21305136416
111844911,21301134024
112453095,20902120507
112616159,20803118509
114784427,21301133514
115492307,21302134607
116179559,21301133423
118620859,21205131908
120221917,20703116435
110012801,20604111732
111159467,20604112118
112542903,21205132609
115985047,20801116829
119650223,20701115537
120598301,21302134230
111997899,20702115826
112006835,21301133724
112659579,21305136826
113011647,20902120602
114134179,20702115857
