id1,id2
120420501,50196
112400011,40780
110456725,50267
112559335,45538
114270203,45394
112091267,45587
112998859,45450
111713159,50184
113496939,45528
115974235,45518
116135507,45545
107502919,45539
111275407,45543
112011195,45340
112181271,45311
119268663,45360
111791951,45362
115998459,45341
111931987,45572
112216655,45587
110465229,45404
118668087,45622
111580523,45536
110666541,45544
111030811,45406
112750259,45395
120946470,45560
112707787,45475
112263455,45250
114907379,45360
120900617,45404
111621859,45436
111416199,45346
120836905,40433
112480019,45466
112619695,45501
112927235,45404
114161227,45450
110245537,45627
112517519,45616
112457119,45516
111632631,45250
112611187,45404
112203343,45250
107565048,50184
115855667,45431
115589763,45395
119966269,45296
111590287,45475
112192479,45250
109441061,45519
112038087,45368
111865091,40427
110923711,40427
111618411,45311
112838807,45250
114368815,45622
118147131,45626
111657699,45622
111572635,45543
113146943,45406
113897483,45296
111921415,45362
112248703,45466
116174635,45450
118649163,45406
116665775,45539
111597127,45404
115265875,45527
118809679,45450
118360527,50196
111740863,45404
110875627,45536
111034079,50267
118849207,45466
109088046,45346
110763155,45368
111953563,40689
118485103,45550
112672659,45587
112083375,50267
112403715,45515
112772043,45362
112152867,45536
113862835,45249
120953346,45627
111592775,45524
117194751,45459
112393703,45518
111157175,45488
111945007,45434
112564671,45405
112395999,45395
112808663,45383
113925363,45359
111045095,45450
111802615,45621
111894267,45518
114049167,45515
111249399,45346
112362475,44326
112734439,45587
120882313,45621
113175299,45543
111702331,45560
113236299,45475
117105191,45572
112107007,45545
113177695,45375
116823991,45491
118717895,45360
120977650,50567
111838087,45539
112722335,45434
120984914,45395
111870515,45508
111980431,45529
115727643,45357
112780367,45515
113321035,45311
113493795,45296
112306819,45338
114046911,45622
110475805,45379
113609003,45383
116108927,45544
113128623,45518
114949499,45539
117356195,45395
107453838,45296
113418411,50267
118457951,45404
113182879,45443
115822115,45296
113697439,45572
111165227,45420
115624967,45357
114724791,45466
111200771,45538
117242123,50199
119909225,50196
111754983,45250
116503087,45296
110259581,45296
112282983,45428
114099823,50267
115765663,45401
120955666,45406
111595087,45360
112902503,45518
111062099,45296
115675459,45621
112477367,45479
110010777,50267
112812915,45311
111638119,45404
111972383,45617
110724985,45436
112498351,45434
106954580,45515
111868527,45529
118756615,45622
110248073,50267
111651047,45466
118780531,45296
112736979,50196
114539839,45572
111309843,45530
118965667,40433
112540939,45406
115165987,45383
120933009,45357
110454765,45517
111333147,45538
111927943,40427
111787587,45250
116271475,45404
112487687,45442
112580987,50199
113066643,45509
111534387,50267
119169967,45395
120949914,45428
113095591,45420
115650727,45406
119377415,40780
112656103,45296
115597379,45535
116797991,40689
120713841,45466
114158883,45627
112803855,45622
120913225,45519
111994995,45518
111783423,45379
112326587,45572
117071471,45360
120166657,45450
116462211,45495
116556059,45587
118940075,45311
114848783,45545
120080545,45434
112109723,50267
114722355,45406
115725791,45436
109152586,45253
111776855,45479
114044907,45450
115681575,45479
118794627,45346
113959783,45517
115170671,45545
111640451,45406
113922963,45431
120751525,45379
115652663,45519
115746751,45368
112352319,45248
116492967,45535
119088171,45560
111686855,45346
115509851,45428
119430911,50267
112048811,45509
112507487,45527
111800807,45250
112304267,45515
116907323,45383
107270604,45351
111739059,45536
112196551,45560
113077415,45401
116419531,45357
112670859,45296
120377401,45530
110682977,45454
115891543,45621
118976199,45498
111445243,50184
118839667,45395
114136867,45515
114181519,45490
113194811,45533
112873899,45405
113541271,45622
115425319,45510
115748659,45360
111663539,45360
115213499,45377
115800943,45368
112531219,40689
112576767,45515
113724935,45436
112214831,50267
112424855,45488
112654299,45359
116933747,40780
111350899,45249
118763143,45519
110986955,45368
111727699,50196
115795747,45536
119730103,45253
111961651,45486
111578779,45296
112639031,45516
112795267,45539
119310311,50567
115379967,45590
118358787,45361
118694943,45359
120633285,45491
120987098,45533
111840831,45627
117304251,50184
119024663,45382
116793915,40689
110532885,45509
111724783,45522
112852179,45361
120727177,45617
111863371,45486
117040583,50184
112495099,45475
118065423,45621
117395855,45475
117815527,45488
114171831,45486
111773871,45535
112279603,50267
112074579,45401
112994819,45530
116327363,45509
113488423,45515
113623039,45406
114393315,45539
118529603,45450
113243383,45515
111194767,45572
112932663,45519
116245799,45522
120975970,45475
110988707,45428
111197835,45495
111947927,45617
112289175,50199
114608939,40433
117068807,45501
111654755,45515
113131327,45296
117951459,40689
111753011,45479
112678187,45296
113597311,45406
108080496,50267
112034547,45572
113360731,45516
118766703,50184
112579327,45450
113262023,45545
117239031,45508
112997071,45377
113857795,45450
113239751,45539
114326799,45509
116524839,45431
111575543,45450
110477953,45539
112459643,45383
112797151,45383
113708179,50267
113789859,45536
119638239,45528
112063443,45498
118861667,45359
107517791,45357
112443191,45359
113251383,45475
118726599,50184
119622495,45587
112583663,45296
114572659,45428
110881639,45395
111653135,45434
116243347,45404
114701127,45362
115529559,45368
118393415,50567
119077419,50267
114735035,45527
116515335,45550
110615333,45377
113325287,45515
113595707,45401
113933987,50267
114088195,45626
113443491,45431
115549463,45560
115593095,45509
116749759,50184
121007638,45527
112120759,45519
112824059,45621
113335387,45383
113480987,50267
115689411,45359
117160439,45248
120869993,45442
111414607,45515
112009603,40786
114553555,45518
117056119,50267
111497163,50267
112194963,45296
112788791,45357
112911047,45529
118676847,45519
113670455,45538
116275235,45395
116751359,45431
113201127,45362
112245299,45368
112365379,45572
112834771,45248
116123419,45492
119698487,45406
111173803,45572
112462763,45539
114592703,45383
118859315,44713
117176791,50267
109345911,45296
113308927,40620
114166263,45338
115772919,45250
116053843,45533
117130279,45539
117860111,50267
112451399,45357
116489187,45360
117065535,45627
114629555,45627
116591319,45434
111843363,45518
113295683,45450
119135643,45590
120130597,45395
111716179,45466
116936143,45454
112422967,45434
115087215,45545
116094819,45368
119271375,45431
109422476,45359
111790423,45538
114244103,45359
117826683,45509
110632805,45466
120656025,45625
107483915,45252
111631111,45296
113103067,45377
116415407,45442
118881159,40427
111982911,45515
112222787,45616
113561159,45394
113737035,45545
116501571,45357
118460055,45519
119421883,50267
111719823,45501
115024995,45517
111764855,50267
112174527,45450
116868535,45434
117849395,45544
112925731,45545
117691867,50184
113543307,45368
117601387,50265
118173867,45622
120716317,45543
112105511,45486
111635147,45621
112632735,45434
113932495,50267
112593459,45536
115758363,45404
113675627,45509
111398127,45519
111636639,45434
112219419,45516
112711171,45368
113198675,45431
118714311,45509
119207235,45617
111577191,50267
112461287,45519
112554363,45368
112889243,45486
113004835,45492
113063715,45406
116977027,45395
112755815,50265
114782871,45518
120531409,45361
110440785,45625
111963427,45404
113116159,45515
114404347,45515
120930217,45346
111861906,50267
114413663,45375
119744403,45535
112151407,40780
113816935,45518
111762943,45357
112743363,45375
115844079,50267
114639039,45536
115383495,45431
118764899,45296
120487581,40433
111760723,45248
112650727,45539
115644815,45544
115701619,45361
120974530,45524
112821563,45404
113474379,45518
111612355,45405
113429831,45382
115566331,45377
112015967,45625
112281315,45250
112410011,45450
112562107,45340
112975747,45383
120586085,45431
112486263,45248
113323863,45450
114589687,45375
121006214,45379
112969847,45515
113282327,45518
116069575,45625
114156287,45364
115764043,45490
112556763,45501
115498539,50267
118750087,45495
119254983,45475
111642283,50270
112298207,45340
112805763,40689
116940563,45626
120100797,45253
115588359,45362
119040531,45360
119247755,45546
110696009,45572
111420135,45346
114214755,45517
117133275,45253
107567550,45539
112150011,45621
112597951,45510
120010033,45436
120153829,45252
118892379,45490
110874239,50196
111196447,45539
115327707,45486
115631007,50267
112269707,45515
113656351,40780
116188023,45555
119607855,45469
111766363,45508
112321103,45535
112602151,45587
112914639,45491
115226763,45420
121078978,45587
113280951,50196
113849135,50184
116065771,45625
116432703,45616
120825357,45469
112728895,44713
113188215,45621
115798627,45404
111418771,45536
111799443,45479
112454967,45533
112760431,45546
113861207,40620
118329923,45539
118761447,45404
113580011,45495
113290683,45509
117217939,45249
107510906,45545
113938567,45495
115742203,45518
116205847,45431
112929779,45368
113535447,45395
114289607,45527
114666711,50270
117756403,45543
118109191,45529
118215367,45490
118659347,45394
112446107,45340
113025787,45517
113639919,50196
115254711,45522
111609979,50267
111929899,45490
111964895,45431
113214719,45536
115350719,45475
115776799,45466
119321411,40427
112013915,45361
115942591,45555
112370651,45420
112594947,45527
112865935,45515
110723665,45539
111379691,45501
113003035,45617
114009803,45375
115240283,45253
115312795,45508
117620643,45530
118692263,45420
113089795,45379
114263391,45617
115277919,45361
115878135,45587
118741307,45383
112096451,50184
112626199,50267
113302615,45533
113511615,45377
114747479,45377
116623771,45252
111873015,45487
114712559,45253
115789419,45622
116595251,45379
112924427,45622
114882955,45395
118618767,45346
112785059,45351
114128971,45531
118902799,45587
110722369,45360
114073463,45436
114103015,45509
114664427,45627
119028251,40620
120657549,45469
112747623,45527
113973351,45621
114201075,45625
115809227,45421
118187559,45340
118637627,45625
118952383,45469
113035927,45311
113454455,45560
113740647,50267
114043615,40433
114093611,40427
110408277,45454
110744845,45627
112111795,45522
112318587,45539
113121391,45420
113712139,45625
116923431,45509
117335399,45296
117906383,45311
120197337,45346
111629511,45420
112961871,45296
113060763,45401
113716139,45538
114971167,50267
115138795,50184
115724111,45395
113912175,45539
112571047,45544
114027631,45492
115751323,45498
117420187,45450
120466701,45428
115696963,45622
120355545,45361
106925302,45627
112731575,45383
113509451,45530
120879177,45469
111199511,45515
115867739,45509
112856479,45572
113621007,45377
113723679,45535
113800567,45466
114317951,45341
117314215,45498
118628663,45621
119482371,50270
111890819,45383
112799815,45434
119533307,45401
112845699,45488
116160103,45394
118734227,45529
120649541,45626
111706651,45530
111989851,45296
112398271,45536
113285671,50567
114060779,45539
114831051,45399
115059547,45346
115752595,45530
118212667,45522
117538835,45487
110376717,45587
111767743,45368
111970627,45531
113255451,45621
113780079,45536
115241799,45536
117193231,45395
118610095,45338
111751051,45587
114032647,45442
114315099,45516
115455235,45510
117376939,40689
110503125,45479
111448207,50267
118812523,45498
119441431,45528
120274053,45522
112985975,45527
113422343,45587
113627887,45539
115576023,45543
116105043,45296
120645537,45399
112421743,45545
112617271,45431
113457647,45487
116530607,45622
113107287,45253
113520599,45383
113600227,45515
113607763,45383
115057627,45250
116844707,45545
117499911,45527
119613383,45491
111384671,45469
112008219,45617
113307707,45475
115099539,45529
115577983,45519
116952155,45360
117502587,45515
119333499,50184
120284609,45436
112732839,45515
112848211,45357
112855267,45515
113055719,50267
115073619,45459
116651519,50267
117246551,45253
117631687,45587
117916171,45627
118123023,50267
120692641,45539
112251123,45530
118963387,45395
119073799,45622
110136585,50196
112525895,45529
112643559,45501
112770839,45360
113314591,45311
113562675,45533
115409743,45379
116080959,45538
116341543,50196
116865375,45625
120423565,45545
112449091,45431
112618495,45379
112949479,45296
114607111,45515
115866539,45545
118587695,50267
118631159,45509
118657815,45450
118802139,45466
111649071,45338
112704291,45546
113823715,45361
114588467,40689
120864317,45459
120906905,45394
112551067,45443
112663719,45383
113013471,45383
117256659,45395
112912635,45252
114762739,45515
118661851,45420
118699195,45539
120326165,45360
112520051,45495
112841251,45250
113054535,45491
114251843,45487
115810519,45368
116368667,45508
117587531,45442
119479887,45533
119817523,45522
112206139,45518
113242199,45475
117895019,45488
119952925,45469
111955903,45375
112738955,50184
113181343,45399
116228599,45546
116764575,45394
118829943,45491
111447035,45572
111926771,45546
112041479,45383
112608075,45518
112977903,45428
113682375,45401
113713923,45351
115769299,40780
116939391,40780
119964369,50196
112922195,45508
112473843,45428
112552267,45486
112802691,45536
113250219,45450
117003443,45522
112113079,40780
113486895,45379
114322059,45368
114347567,45522
114809427,45475
115439067,50184
117215115,45486
113022635,45368
113164539,45296
113392907,45466
115783715,50267
117795443,40780
119543151,45311
120905749,45531
114069907,45428
114435359,45394
115032775,45249
117722875,50199
118476515,45296
112666043,45360
112783455,45479
114742299,45368
115527347,45508
115704295,45560
121009238,45538
111993259,45434
113196611,45530
113818479,45401
114204107,45479
115621575,50267
115733087,45469
116059627,45442
112180131,45543
112267023,45518
112742223,45508
113530351,45536
113919087,45401
118303487,45401
120609085,45383
112524547,45404
113032447,45515
113962659,45401
113986203,45518
111603047,45536
112664911,45428
112858439,45560
113409479,45516
113505483,45443
114403215,45296
117599507,45519
118078135,45406
118871415,45627
119433547,45533
119806175,45627
120776381,45621
115709924,45572
112492259,45248
113170883,45516
113739519,45519
114077031,45621
114173539,45572
112630575,45545
112971503,50267
113227111,45535
113584575,45519
113618651,45368
114972731,45450
116285743,45530
119766407,50267
111988731,40620
113174131,45627
113355571,45420
114292891,45486
115225171,45450
116625823,45379
116671579,45518
118017071,50267
120456121,45420
120929097,45510
112319871,45379
113937079,45536
114565267,45543
115944015,45530
116642763,45560
117126699,45533
120945354,45362
112514591,45250
113045755,40780
113733467,45495
114806411,45522
116911879,45346
118085431,45475
112450291,45466
113328391,45450
114388487,45377
118745447,45459
118855131,45622
112869875,45622
113803795,45395
119999361,50567
111775575,45530
111991803,45560
113644539,45383
114232971,45550
115755375,45515
116692755,45311
116775427,45479
112623907,45621
114378903,45490
114380739,45528
115618475,45544
119324736,45539
113274791,45560
113730827,45587
114730335,50265
117302271,45491
117358775,45253
117805963,45375
119696319,45420
120935177,50267
112591651,45501
113702371,45555
113771995,45404
118760359,45434
112213099,45479
112445023,45377
113109871,45625
113238515,45368
113253819,50199
115365967,45466
115534927,45443
115656343,45466
116599767,45405
118711399,45572
118774667,45522
119290539,45428
112590571,45466
113279439,45296
113372795,50267
113473091,45533
114208439,45360
116924715,50267
112568611,45405
112982879,45550
113221883,45487
113432715,45495
110409561,45528
113810615,45377
115561223,45359
115667135,45572
119033967,45535
120912153,45519
114148963,45253
115040303,50270
116498915,45622
116837307,45509
117164867,45495
117559319,45434
119757663,45528
112606911,45508
112956099,45404
113636983,45421
119629031,45487
110694949,45515
113559375,45518
113920227,45296
116514275,45487
116580603,45395
112261687,45587
112413699,45383
113347371,45627
114209607,45528
114336299,45377
116872247,45533
117253835,45595
118201091,45515
118827355,45368
120771265,45627
107553780,50267
110648617,45395
112076275,45373
112605535,40786
114595867,45442
114796963,45492
114910363,45572
115157055,45253
116138247,45368
119390199,45225
113112859,50196
115271991,45338
117444851,45351
120868945,45377
109828041,45509
111786543,45495
112115571,45466
112717603,45361
112718767,45368
112823015,45296
112828351,45539
113377091,45486
114053087,45359
114754935,40620
115103427,50267
115637075,45546
116313811,45495
120011429,45621
112325547,45501
113968959,45550
114143235,50267
114469591,40433
114562335,45296
115008119,45522
115770775,45508
117244183,45510
117640247,45359
118227119,45479
113206559,45357
113850511,50196
117043979,45253
111844911,45501
112453095,45616
112616159,45509
114784427,45466
115492307,45538
116179559,45621
118620859,45518
120221917,45406
110012801,45475
111159467,45404
112542903,45539
115985047,45515
119650223,45365
120598301,50184
111997899,45377
112006835,45531
112659579,45488
113011647,40780
114134179,45377
114230499,45536
114285427,45479
114420895,45519
114491255,45544
114751431,45252
115521375,45627
115781767,45626
116344031,45627
116543243,45346
117772239,45622
117839319,45509
112350775,45501
113435371,45515
113545403,45443
114374855,45442
115623915,45545
116122167,45395
116508047,45622
120231925,45590
112349735,40689
112801067,45357
113768855,45518
113786007,45572
113845039,45450
113927923,45545
114147711,40427
114771783,50196
116728047,50267
117842319,50184
118144719,50267
118664663,45518
118743971,45560
113110995,45572
116662607,45382
117187235,45250
120263701,45377
112530211,45536
113848127,45495
114454739,45364
114529219,50567
115688403,45572
120207181,45519
112475539,45539
114820571,45359
114846995,45375
115717267,45394
117230019,45495
118098831,50196
119344079,40433
119739675,44713
120800549,45394
120903901,45495
112042791,45538
112833219,45404
112916739,45522
114534107,45346
115659343,45539
116450775,45572
117724495,45434
111620863,45360
113631467,45359
113646659,45517
113792787,45560
113809619,45621
114236003,45443
114490259,50184
114881587,45361
115634499,40433
115775035,45479
115927075,45475
117713371,45572
118346083,45379
111907387,45250
112868883,45296
113233583,45395
114262399,40620
115114655,50196
115199339,45406
116332355,45627
118379759,45522
120261749,45364
111680675,45431
112372819,45539
112609247,45394
112706307,45479
114258203,40620
114274783,45527
114665723,45528
116067391,45536
116071007,45536
117541972,45627
118135943,40780
118675751,45248
120910169,45362
113835587,45362
113880227,45346
115202811,50196
118627679,45359
118783363,40427
119486919,40689
120835921,45539
112176043,45518
112691839,50267
112983955,40620
113757431,50267
114107567,45560
114515983,45382
118018207,50567
118805195,45509
112412223,45501
112497375,45479
112544063,45509
112778267,45518
112872867,45621
113814527,45434
114437907,45450
114602619,45368
114835067,45546
115023651,45360
115643699,45360
115912159,45296
118605759,45509
114068363,45434
116040507,45495
116840555,45406
118409387,45625
118504431,45406
113679047,44326
114239323,45368
117534087,45528
118821263,45394
109806936,50196
112147947,45475
112758151,45529
112860711,45359
113495975,45431
113564635,45555
115042671,45399
116297707,45296
117298867,45627
119878877,45450
120909205,45621
112662759,45544
113120315,45495
114021707,45346
114525031,45622
114643083,45510
115451419,45518
116465063,45469
117033655,45560
119014351,45539
119356395,45539
112148911,45621
112420787,50267
112740671,45404
113331875,45560
113468519,45225
113594167,45443
113988455,45248
114081247,45394
114089799,45518
115271015,45508
115642435,40780
117520307,45529
118785531,45508
118988439,45522
119298123,45518
111669003,45522
112036211,45519
112259799,45362
112302687,40780
112604583,45357
112610235,45515
113320083,45399
113750039,45428
113842423,45539
115092903,45560
119265139,45475
113062767,45362
114072443,45459
114449659,40427
114729003,45527
115070031,45436
115149691,45401
116128623,45404
116385119,40689
117340307,45529
117804315,45360
118575831,45510
120275285,45357
120822473,45401
112082431,50267
113978559,45572
114001203,50199
114422039,45516
114550679,45399
115038575,45450
116121223,45533
117191619,45383
117406787,45536
118792507,40786
120059705,45360
120669221,45359
112745527,45536
113276327,45362
113834119,50184
114268763,45368
114377275,45491
114688479,45509
114727331,45626
115153047,45622
115197659,45533
116190351,45617
116592871,45530
117501135,45442
118724163,45405
112521747,45431
112547307,45500
113649903,45545
115210031,45508
115612587,45519
115619571,45627
116047383,40689
118651567,45346
120787609,45625
120915133,45346
116027595,45519
116037239,45431
118134107,45531
119776623,45479
119857633,45377
120071109,45587
120365453,45533
120679465,44326
120788545,45495
115661315,50267
111482095,45469
113547447,45509
114985451,45508
115601043,45431
115992971,45622
117280111,45420
117426091,45434
119367095,45479
112037163,45530
112354143,45560
112555839,45250
112685431,45250
112859783,45522
113193887,45509
113304579,45539
115128651,45450
115674535,45368
115782791,50267
115939203,45572
116528423,45395
116938467,45450
118211655,45488
118748567,45621
120908281,45621
111896527,45368
112221299,45545
112368483,45450
113042039,45501
113383823,50196
113654803,40620
113667615,45296
114125511,45587
114922263,45428
115583799,45431
116523911,45379
118089047,45495
118213935,45362
118791587,45404
120062173,45546
120877769,45428
111679759,45248
113197755,45351
113479675,45536
113783971,45479
114067139,45450
114989367,45495
115918419,45399
119684855,45434
120399113,45522
120581377,45311
120680397,45595
112546395,45450
113210659,45383
113546535,45625
113843823,45469
114029535,50199
115297955,45296
115731767,45404
115880335,45527
118607927,45253
120793081,45519
112787819,45368
113674583,45509
113906159,45479
114613211,45515
115873431,45519
115882015,45368
116318895,40689
116400331,45627
116929199,45533
118870419,45626
110808575,45587
111969723,50270
112545491,45536
114037875,45296
115711055,45375
116259207,45536
117063983,45420
117434723,45368
117462587,45545
120295193,45434
111614163,45536
113385651,45621
113573291,45443
113642771,45442
116409695,45395
117642203,45545
118104575,45622
112257735,45379
112695799,45498
113665183,45560
114442271,45518
114467879,45250
114476899,50267
114822263,50184
115610859,45382
116349467,45431
116445747,45495
118544943,45475
120866069,45341
111785651,45431
112244359,45498
112348843,45517
113345635,45587
114651011,45572
115281471,45546
115289507,45517
115772027,45475
118647675,45395
119521447,45469
119555547,45405
120433433,45498
120483717,45338
120550725,45626
113382199,45572
113722791,45450
113886271,45518
114932699,45395
115163199,45488
115454091,45626
115743643,45346
115830487,45296
116526767,45626
117324023,45495
117653635,45379
118786887,45406
119567347,45572
120931685,45443
112114239,45519
112669783,45296
113470423,45296
113634411,45394
113756363,45379
114084455,45434
114486179,45395
114997643,45509
115119403,45346
115458363,45450
115699375,50196
116991035,45361
117231023,45516
112684551,50267
112798795,40780
113029135,45404
113143359,45515
113169063,44326
113356691,45341
114085339,50196
114545523,45572
114942879,45533
115723023,45475
116149519,45515
116960803,45375
116963415,45459
119509715,45495
111536331,45395
113125195,45351
113672735,45379
114512131,45443
114953639,45428
115359663,45296
117206859,45394
117994383,45250
118690179,45550
120176373,45572
120436233,45368
120871589,45248
112748915,45539
112934703,50267
113231975,45539
115034495,50184
116870243,45530
117117643,45595
117887511,45515
112727311,45404
113459503,45495
115836239,45248
115922535,50196
116187155,45434
117112719,45383
118807871,45434
119033099,45450
120847769,45311
111541567,45625
113572095,50196
113882375,45572
113908823,45420
116577575,45420
117405923,45595
117435751,45346
117578427,45475
118729991,45539
118951519,45510
119322872,45536
110743985,45515
112567471,45622
112653439,45518
112943187,45383
113491851,45551
114217031,45431
114360351,45550
114364767,45528
117702643,45509
118720759,50265
120387705,45368
120952486,45527
117825132,45475
112490251,45377
